anime_name;filename;start_time;end_time;content
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:12:50.740000;0 days 00:12:54.670000;"神々の勢力が
優勢とみたギャクザは…"
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:13:01.090000;0 days 00:13:03.420000;ホウマを裏切り
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:13:03.420000;0 days 00:13:06.050000;神々の側についた
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:13:10.470000;0 days 00:13:13.600000;お前が… 黒幕…
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:13:16.600000;0 days 00:13:18.480000;そうだよな…
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:13:47.550000;0 days 00:13:49.050000;ボッジ！
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:13:49.340000;0 days 00:13:51.340000;いええっ！
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:13:51.340000;0 days 00:13:53.340000;げっ!?
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:13:53.560000;0 days 00:13:57.560000;"バッカ野郎！
お前を置いて逃げれっかよ！"
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:14:01.980000;0 days 00:14:03.610000;ボッジ…
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:14:06.360000;0 days 00:14:09.280000;やだああ～っ!!
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:14:20.170000;0 days 00:14:23.420000;無事ですか！ ボッジ君 カゲ君
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:14:23.420000;0 days 00:14:27.130000;隊長！ デスパーさん！
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:14:31.350000;0 days 00:14:32.680000;ボッジ君！
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:14:32.680000;0 days 00:14:34.550000;よく頑張りましたね！
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:14:34.550000;0 days 00:14:38.390000;"さすが 私の弟子です
誇りに思いますよ！"
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:14:38.390000;0 days 00:14:42.250000;"{\an8}そう　ボッジは本当に
頑張ったんだよ！"
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:14:42.250000;0 days 00:14:45.340000;{\an8}ボッジは みんなを守ろうと…
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:14:47.950000;0 days 00:14:52.620000;"人の幸せの上に
自分の幸せを築きなさい"
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:15:00.620000;0 days 00:15:05;"ボッジ君 あなたは これから
成長していけばいいんです"
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:15:05;0 days 00:15:09.050000;"自分を無力だなんて
思わなくていい"
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:15:09.050000;0 days 00:15:12.050000;"まるで
もう勝利したかのようだな"
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:15:12.050000;0 days 00:15:13.890000;んっ なぬ!?
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:15:13.890000;0 days 00:15:16.020000;あれがミランジョ
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:15:16.020000;0 days 00:15:18.770000;たたき割ってやろうか！
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:15:20.440000;0 days 00:15:23.060000;抵抗… しないのか？
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:15:23.060000;0 days 00:15:26.610000;したくとも 私自身は無力だ
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:15:29.150000;0 days 00:15:32.740000;いったい お前は何なんだよ！
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:15:32.740000;0 days 00:15:36.490000;私は 何なんだろうな…
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:15:39.250000;0 days 00:15:41.540000;何か様子がおかしいですね
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:15:41.540000;0 days 00:15:45.840000;"そうですね…
とはいえ命はもらいます"
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:15:45.840000;0 days 00:15:49.210000;"今はまだ
その時ではありませんが"
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:15:59.520000;0 days 00:16:01.230000;オウケン
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:16:01.230000;0 days 00:16:04.520000;私の槍が避雷針になってしまった
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:16:04.520000;0 days 00:16:06.480000;仕方ないでしょう
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:16:06.480000;0 days 00:16:09.150000;次は外しませんよ
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:16:09.150000;0 days 00:16:12.450000;兄者
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:16:12.450000;0 days 00:16:14.410000;分かっている
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:16:18.990000;0 days 00:16:20.450000;逃がすか！
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:16:26.960000;0 days 00:16:29.900000;"シラサンペ
相手に気付かれぬよう"
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:16:29.900000;0 days 00:16:33.300000;急所に異物を当て隙をつくる技
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:16:33.300000;0 days 00:16:35.510000;デスパー様に聞きましたよ
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:16:58.620000;0 days 00:17:01.330000;右半身だけで雷を流した!?
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:17:01.330000;0 days 00:17:04.120000;頭と心臓を避けたのか!?
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:17:06.250000;0 days 00:17:10.460000;"雷を克服したか…
いけない"
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:17:10.460000;0 days 00:17:11.960000;皆
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:17:11.960000;0 days 00:17:13.420000;やられる…
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:17:24.060000;0 days 00:17:25.350000;せーっ！
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:17:33.360000;0 days 00:17:34.860000;隊長～！
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:17:37.160000;0 days 00:17:40.740000;こっちです オウケン！
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:17:40.740000;0 days 00:17:42.580000;デスパーさん！
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:17:42.580000;0 days 00:17:45.290000;このデスパーが相手です！
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:17:54.840000;0 days 00:17:56.260000;デスパー
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:17:56.260000;0 days 00:17:59.390000;"お前には武術の才が
まったくない！"
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:18:00.680000;0 days 00:18:05.600000;"そんなことありませんよ
決め付けるのは兄者の悪い癖だ"
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:18:07.390000;0 days 00:18:12.320000;"頭では分かるんだ
でも 体が…"
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:18:12.320000;0 days 00:18:16.200000;"なぜ
私だけこんなにも弱いんだ？"
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:18:17.700000;0 days 00:18:20.740000;私の武器は分析力
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:18:26.250000;0 days 00:18:29.080000;そして 直感力！
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:18:29.080000;0 days 00:18:32;初手は突きが来る！
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:18:34.340000;0 days 00:18:38.630000;"私は あなたを
見捨てませんよ 絶対に"
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:18:38.630000;0 days 00:18:42.890000;さあ 一緒に雷食らいますか
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:18:47.390000;0 days 00:18:48.940000;兄者…
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:18:49.350000;0 days 00:18:52.110000;デスパー兄さん
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:18:52.110000;0 days 00:18:53.360000;オウケン？
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:18:53.360000;0 days 00:18:54.650000;兄さん…
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:18:55.530000;0 days 00:18:57.530000;兄さん！
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:18:57.530000;0 days 00:18:59.110000;オウケンか！
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:19:00.700000;0 days 00:19:04.080000;"兄さん
まだ 僕は助けなくていいよ"
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:19:04.080000;0 days 00:19:06;まだ？
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:19:06;0 days 00:19:10.330000;"助けなきゃいけない人は
他にいるじゃないか"
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:19:10.330000;0 days 00:19:12.380000;他に？ 誰ですか！
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:19:12.380000;0 days 00:19:15.460000;"私は何としても
あなたを助け…"
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:19:27.020000;0 days 00:19:29.690000;デスパーさーん!!
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:19:49.250000;0 days 00:19:52.920000;"ボッジ！
デスパーさん 生きてる！"
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:19:52.920000;0 days 00:19:56.170000;"オウケンの技だ
急所を外し"
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:19:56.170000;0 days 00:19:59.800000;"ゆっくり死んでいくのを眺めて
楽しんでいるのだ"
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:20:21.490000;0 days 00:20:25.070000;"駄目だ このままじゃ
ボッジがやられちゃう！"
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:20:25.070000;0 days 00:20:30.250000;"俺にできることは何だ
俺に… 俺に…"
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:20:52.140000;0 days 00:20:53.690000;ボッジ！
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:21:03.530000;0 days 00:21:05.910000;嫌だ！ 嫌だ！
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:21:05.910000;0 days 00:21:08.080000;ボッジ!!
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:21:25.762000;0 days 00:21:32.182000;{\an8}流されまいと先回りしてた今日を
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:21:32.192000;0 days 00:21:36.942000;{\an8}昨日が吸い込んだ
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:21:36.942000;0 days 00:21:43.702000;{\an8}溜息、心は遠回しにして今日も
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:21:43.702000;0 days 00:21:48.082000;{\an8}笑う君は飛び込んだ
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:21:48.082000;0 days 00:21:50.837000;{\an8}最後ねって決めてた
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:21:50.837000;0 days 00:21:53.592000;{\an8}デッドラインを少し延ばした
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:21:53.592000;0 days 00:21:58.632000;{\an8}あと一歩で景色が変わるのなら
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:21:58.632000;0 days 00:22:01.802000;{\an8}何かが変わるのなら
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:22:01.802000;0 days 00:22:08.852000;{\an8}一番に光れ 笑われても
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:22:08.852000;0 days 00:22:13.022000;{\an8}手を繋いでいるから
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:22:13.022000;0 days 00:22:19.952000;{\an8}誰かじゃなくて あなたじゃなくちゃ
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:22:19.952000;0 days 00:22:24.122000;{\an8}その涙は掬えない
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:22:24.122000;0 days 00:22:32.422000;{\an8}未だ見ぬ明日へと光れ
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:22:34.422000;0 days 00:22:38.172000;{\an8}あなたに歌ってる 待ってる
ousama ranking;[SubsPlease] Ousama Ranking - 18 (720p) [BAE68F80].jp.srt;0 days 00:22:45.432000;0 days 00:22:49.142000;{\an8}この場所で歌ってる 待ってる
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:00:09.520000;0 days 00:00:11.520000;いええっ！
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:00:16.870000;0 days 00:00:19.160000;ああ 愚かなことを
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:00:21.290000;0 days 00:00:23.040000;ボッジ…
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:00:33.033000;0 days 00:00:39.350000;"{\an7}Transcription: Anime Land
Timing: SubsPlease"
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:00:33.033000;0 days 00:00:39.350000;"PRESENTED IN JAPANESE BY
ඞSUS SUBSඞ
https://discord.gg/bkF4ANUd9R"
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:00:39.350000;0 days 00:00:44.545000;{\an8}誰かが変な涙を
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:00:44.545000;0 days 00:00:49.740000;{\an8}飲み込んで 呑み込んでいる
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:00:49.740000;0 days 00:00:55.870000;{\an8}力がこの裏 悪意振り解いて
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:00:55.870000;0 days 00:00:58.870000;{\an8}耳は聞こえちゃいない
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:00:58.870000;0 days 00:01:04.790000;{\an8}だが勇者は今力は要らない
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:01:04.790000;0 days 00:01:07.710000;{\an8}身に任せて
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:01:07.710000;0 days 00:01:13.090000;{\an8}小さなこの手は今
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:01:13.090000;0 days 00:01:18.730000;{\an8}愛してしまった全部全部
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:01:18.730000;0 days 00:01:24.650000;{\an8}降りかかった呪いも全部
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:01:24.650000;0 days 00:01:30.780000;{\an8}もう愛してしまった想いを全部
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:01:30.780000;0 days 00:01:36.740000;{\an8}守れるほどの誓いを
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:01:36.740000;0 days 00:01:42.960000;{\an8}力が伴う悪意振り解いて
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:01:42.960000;0 days 00:01:45.960000;{\an8}耳は聞こえちゃいない
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:01:45.960000;0 days 00:01:51.800000;{\an8}だが勇者は今力は要らない
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:01:51.800000;0 days 00:01:54.800000;{\an8}身に任して
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:01:54.800000;0 days 00:01:59.850000;"{\an8}影は迫る ""お前はなんだ"" と"
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:02:09.310000;0 days 00:02:13.500000;"私たちは ホウマに
全てを奪われました"
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:02:13.500000;0 days 00:02:18.900000;"豊かだったこの国を
ホウマは蹂躙したのです"
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:02:19.550000;0 days 00:02:23.450000;ふ～む…
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:02:23.450000;0 days 00:02:26.450000;一見 豊かに見えるけど？
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:02:32.710000;0 days 00:02:35.380000;どうなの？ ねえ
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:02:40.090000;0 days 00:02:42.550000;まあ いいでしょう
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:02:42.550000;0 days 00:02:45.540000;"われらが来たからには
もう大丈夫だよ"
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:02:46.850000;0 days 00:02:48.600000;国に戻るか
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:02:50.310000;0 days 00:02:52.770000;"ギャクザは
放っておかれるので？"
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:02:52.770000;0 days 00:02:57.480000;"まあね
奴隷にしたいけど…"
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:02:57.480000;0 days 00:03:00.990000;"今後 寝返るやつが
いなくなっちゃうしね"
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:03:00.990000;0 days 00:03:02.570000;逃げたホウマびとは？
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:03:02.570000;0 days 00:03:07.290000;"いい 放っておく
彼らは もう終わりだから"
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:03:07.290000;0 days 00:03:09.200000;それに 神々も
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:03:09.200000;0 days 00:03:14.540000;"人間を支配する新たな方法を
見つける時期に来ているんだよ"
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:03:14.960000;0 days 00:03:16.500000;ホウマの抵抗は
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:03:16.500000;0 days 00:03:20.300000;"神々と人間たちの意識を
少し変えたよ"
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:03:20.300000;0 days 00:03:23.930000;"だいたい われらだって
一枚岩ではないし"
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:03:23.930000;0 days 00:03:28.270000;"人間の啓蒙も進んで
知恵も ついてる"
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:03:28.270000;0 days 00:03:31.600000;"太古の力は
どんどん 失われてるし"
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:03:31.600000;0 days 00:03:36.150000;もう われわれの時代じゃない
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:03:36.150000;0 days 00:03:40.860000;"それから ホウマは…
彼女たちは どうなったのですか？"
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:04:04.840000;0 days 00:04:11.140000;"これが…
お前たちの… 正義か"
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:04:20.570000;0 days 00:04:24.570000;"私たちだって
幸せになりたい"
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:04:24.570000;0 days 00:04:28.030000;どうか この子だけは…
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:04:58.610000;0 days 00:05:04.070000;"こんな…
人ができることなのか？"
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:05:04.070000;0 days 00:05:06.490000;これで治してくれ
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:05:06.490000;0 days 00:05:08.280000;おまいさん…
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:05:10.490000;0 days 00:05:15;"私は ミランジョと一緒に
生きていくことに決めた"
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:05:15;0 days 00:05:20.420000;"彼女の笑顔を
ただ 取り戻したかった"
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:05:20.420000;0 days 00:05:24.970000;"その むごい体験が
彼女を変えてしまったのですね"
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:05:24.970000;0 days 00:05:27.890000;違う！ 違うんだ！
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:05:27.890000;0 days 00:05:32.890000;"立ち直りつつあった彼女を
裏切り 傷つけ 苦しめ"
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:05:32.890000;0 days 00:05:36.310000;"変えてしまったのは
この私なんだ"
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:05:36.310000;0 days 00:05:37.560000;だから…
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:05:40.610000;0 days 00:05:45.190000;"ボッス様
私はボッジ様の元に行きます"
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:05:45.190000;0 days 00:05:49.990000;"そうだったな
お前が ボッジをデスパーに"
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:05:49.990000;0 days 00:05:53.120000;そして あの子は 強くなった
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:05:53.120000;0 days 00:05:56.660000;"そのボッジが
かなわない相手なのか？"
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:05:56.660000;0 days 00:06:01.790000;"はい
鏡については 状況によっては"
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:06:01.790000;0 days 00:06:03.210000;斬ります
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:06:18.440000;0 days 00:06:20.350000;まっ 待て！
ousama ranking;[SubsPlease] Ousama Ranking - 19 (720p) [6D09BF7F].jp.srt;0 days 00:07:12.240000;0 days 00:07:15.030000;待て！ 何をする気だ！
